Stf;Pos.;MaterialP;Objektkurztext;Menge;ME;Werk;ZTP;Horiz;DMk;BeschArt;MArt;R;LOrt;ArbPlatz;ÄndNr;EKG;SchGut
3;2;500595602;Befestigungswinkel li;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W05;
3;3;500599962;Platte li;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W05;
3;4;500595604;Befestigungswinkel 1;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W05;
3;5;500276812;Senkschr.M6x20 ISO10642-A2-70;9;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
3;6;500330773;Scheibe 1184199 f.Senkschr.M6 INOX A1;9;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
3;7;500153261;Käfigmutter M6 (1,7-2,5)-A2/A2;9;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
3;8;500143654;Käfigm.M6-RR-083-35-A2/A2;10;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
3;9;700026622;Zylinderschr.M6x20 ISO4762-A2-70;10;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
3;10;500053323;Sperrkantscheibe SKB-6-NrFSt;10;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
3;11;500340296;Loctite 243 Schraubensicherung; 0,009;KG;86;SP;1;PD;F;ROH;1;88;;W-VIE001;W09;
3;1;500036716;Montagepaste Klüber 46MR401; 0,000;KG;86;SP;1;PD;F;ROH;1;88;;75134;W09;
3;1;500603188;GFK Innenverkleidung Re Vst CM;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W06;
3;2;500595603;Befestigungswinkel re;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W05;
3;3;500595606;Platte re;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W05;
3;4;500595605;Befestigungswinkel re;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W05;
3;5;500276812;Senkschr.M6x20 ISO10642-A2-70;9;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
3;6;500330773;Scheibe 1184199 f.Senkschr.M6 INOX A1;9;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
3;7;500153261;Käfigmutter M6 (1,7-2,5)-A2/A2;9;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
3;8;500143654;Käfigm.M6-RR-083-35-A2/A2;6;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
3;9;700030719;Zylinderschr.M6x25 ISO4762-A2-70;6;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
3;10;700026622;Zylinderschr.M6x20 ISO4762-A2-70;4;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
3;11;500053323;Sperrkantscheibe SKB-6-NrFSt;10;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
3;12;500519423;Beilage Bl 2x30x30 EN485-4          P002;4;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W10;X
3;13;500519388;Beilage Bl 1x30x30 EN485-4          P001;12;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W10;X
3;11;500340296;Loctite 243 Schraubensicherung; 0,009;KG;86;SP;1;PD;F;ROH;1;88;;W-VIE001;W09;
3;1;500036716;Montagepaste Klüber 46MR401; 0,000;KG;86;SP;1;PD;F;ROH;1;88;;75134;W09;
2;7;585088CM1;Layout Innenverkleidung CM1 ZR FGR;1;ST;86;SP;300;PD;E;HALB;1;15;INV;W-BRU001;;
3;1;500597227;Tuersaeulenverkl.C-Sauele CM li kpl;1;ST;86;SP;1;PD;F;ROH;;88;M3FL;W-BRU001;W06;
3;2;500597218;Tuersaeulenverkl.B-Sauele CM li kpl;1;ST;86;SP;1;PD;F;ROH;;88;M3FL;W-BRU001;W06;
3;3;500597262;C-Profil li;1;ST;86;SP;1;PD;F;ROH;;88;M3FL;W-BRU001;W05;
3;4;500599599;Montagewinkel Oben B-TSVKL kpl;1;ST;86;SP;1;PD;F;ROH;;88;M3FL;W-BRU001;W05;
3;5;500513676;Konsole Mitte re kpl.;2;ST;86;SP;1;PD;F;ROH;;88;M3FL;W-BRU001;W05;
3;6;500513277;Halter Haltestange 1 kpl;1;ST;86;SP;1;PD;F;ROH;;88;M3FL;W-BRU001;W05;
3;7;500513286;Halter Haltestange 2 kpl;1;ST;86;SP;1;PD;F;ROH;;88;M3FL;W-BRU001;W05;
3;8;500597263;Klemmstueck B-TSVKL CM li;1;ST;86;SP;1;PD;F;ROH;;88;M3FL;W-BRU001;W06;
3;9;500513281;L-Profil Lichtgitter 1 li;1;ST;86;SP;1;PD;F;ROH;;88;M3FL;W-BRU001;W05;
3;10;500597818;U-Profil Lichtgitter li;1;ST;86;SP;1;PD;F;ROH;;88;M3FL;W-BRU001;W05;
3;11;500597261;L-Profil Lichtgitter li;1;ST;86;SP;1;PD;F;ROH;;88;M3FL;W-BRU001;W05;
3;12;500512625;Lichtgitter Empfänger SGR5-127-024;1;ST;86;SP;1;PD;F;ROH;;88;M3FL;W-BRU001;W11;
3;13;500512627;Lichtgitter Sender SGR5-127-024;1;ST;86;SP;1;PD;F;ROH;;88;M3FL;W-BRU001;W11;
3;14;500444030;Distanzblech;12;ST;86;SP;1;ND;F;ROH;;88;M3FL;W-BRU001;W11;X
3;15;700014268;Sechskantschraube M 8X25 ISO 4017-A2-70;8;ST;86;SP;1;ND;F;ROH;;88;M3FL;W-BRU001;W09;X
3;16;500057305;Sperrkantscheibe SKB-8-NrFSt;18;ST;86;SP;1;ND;F;ROH;;88;M3FL;W-BRU001;W09;X
3;17;500329819;Sechskantschr.M8x25 ISO4017-A4-80;6;ST;86;SP;1;ND;F;ROH;;88;M3FL;W-BRU001;W09;X
3;18;700019602;Sechskantm.M8 ISO4032-A2-70;4;ST;86;SP;1;ND;F;ROH;;88;M3FL;W-BRU001;W09;X
3;19;700019595;Sechskantm.M6 ISO4032-A2-70;3;ST;86;SP;1;ND;F;ROH;;88;M3FL;W-BRU001;W09;X
3;20;815001288;Sperrkantscheibe SKM-6-NrFst (A4);3;ST;86;SP;1;ND;F;ROH;;88;M3FL;W-BRU001;W09;X
3;21;500481119;Sechskantschr.M4x20 ISO4017-A4-70;12;ST;86;SP;1;ND;F;ROH;;88;M3FL;W-BRU001;W09;X
3;22;500430128;Sechskantm.M4 ISO4032-A4-80;12;ST;86;SP;1;ND;F;ROH;;88;M3FL;W-BRU001;W09;X
3;23;812020177;Sperrkantscheibe SKS-4-NrFSt;24;ST;86;SP;1;ND;F;ROH;;88;M3FL;W-BRU001;W09;X
3;24;500504045;Halbrundkopfschr.M5x16 ISO7380-2-A2-70;12;ST;86;SP;1;ND;F;ROH;;88;M3FL;W-BRU001;W09;X
3;25;500331845;Käfigm.M5-R-083-25-A2/St Zn;11;ST;86;SP;1;ND;F;ROH;;88;M3FL;W-BRU001;W09;X
3;26;500230833;Halbrundkopfschr.M5x20 ISO7380-2-A2-70;5;ST;86;SP;1;ND;F;ROH;;88;M3FL;W-BRU001;W09;X
3;27;500465737;Zellschaumband 10x4  AMCO AM M72; 0,480;M;86;SP;1;PD;F;ROH;1;88;M3FL;W-BRU001;W10;
3;28;500513396;Filz;1,840;M;86;SP;1;PD;F;ROH;1;88;M3FL;W-BRU001;W02;
3;29;500590021;Beilage Bl 2x30x45 ISO9445          P006;2;ST;86;SP;1;PD;F;ROH;;88;M3FL;W-BRU001;W05;
3;30;500513133;Beilage 2mm;10;ST;86;SP;1;ND;F;ROH;;88;M3FL;W-BRU001;W10;X
3;31;500450982;Beilage 2mm doppelt;2;ST;86;SP;1;ND;F;ROH;;88;M3FL;W-BRU001;W10;X
3;32;500450981;Beilage 1mm doppelt;2;ST;86;SP;1;ND;F;ROH;;88;M3FL;W-BRU001;W10;X
3;33;500505902;Klettband DualLock SJ3550 12mm sk; 0,550;M;86;SP;1;PD;F;ROH;1;88;M3FL;W-BRU001;W02;
3;34;815000196;Käfigmutter M5 (2,6-3,5)-A2/St-Zn;6;ST;86;SP;1;ND;F;ROH;;88;M3FL;W-BRU001;W09;X
3;35;500504551;Zellschaumband 20x6 AMCO AM M72;1,950;M;86;SP;1;PD;F;ROH;1;88;M3FL;W-BRU001;W02;
3;1;500036716;Montagepaste Klüber 46MR401; 0,005;KG;86;SP;1;PD;F;ROH;1;88;M3FL;75134;W09;
3;37;500287173;Primer 3M 94; 0,001;KG;86;SP;1;PD;F;ROH;1;88;M3FL;W-BRU001;W09;
3;1;700040869;Loctite 222 BO 50ML EGFD; 0,017;KG;86;SP;1;V1;F;ROH;1;88;M3FL;B-BAS001;W09;
3;39;500594328;1K-Fugenmasse Farbe 1253; 0,010;L;86;SP;1;PD;F;ROH;1;88;M3FL;W-BRU001;W09;
3;1;500597222;Tuersaeulenverkl.C-Sauele CM re kpl;1;ST;86;SP;1;PD;F;ROH;;88;M3FL;W-BRU001;W06;
3;2;500597214;Tuersaeulenverkl.B-Sauele CM re kpl;1;ST;86;SP;1;PD;F;ROH;;88;M3FL;W-BRU001;W06;
3;3;500597252;C-Profil re;1;ST;86;SP;1;PD;F;ROH;;88;M3FL;W-BRU001;W05;
3;4;500599599;Montagewinkel Oben B-TSVKL kpl;1;ST;86;SP;1;PD;F;ROH;;88;M3FL;W-BRU001;W05;
3;5;500513673;Konsole Mitte li kpl.;2;ST;86;SP;1;PD;F;ROH;;88;M3FL;W-BRU001;W05;
3;6;500513277;Halter Haltestange 1 kpl;1;ST;86;SP;1;PD;F;ROH;;88;M3FL;W-BRU001;W05;
3;7;500513286;Halter Haltestange 2 kpl;1;ST;86;SP;1;PD;F;ROH;;88;M3FL;W-BRU001;W05;
3;8;500597253;Klemmstueck B-TSVKL CM re;1;ST;86;SP;1;PD;F;ROH;;88;M3FL;W-BRU001;W06;
3;9;500513264;L-Profil Lichtgitter 1 re;1;ST;86;SP;1;PD;F;ROH;;88;M3FL;W-BRU001;W05;
3;10;500597817;U-Profil Lichtgitter re;1;ST;86;SP;1;PD;F;ROH;;88;M3FL;W-BRU001;W05;
3;11;500597251;L-Profil Lichtgitter re;1;ST;86;SP;1;PD;F;ROH;;88;M3FL;W-BRU001;W05;
3;12;500512625;Lichtgitter Empfänger SGR5-127-024;1;ST;86;SP;1;PD;F;ROH;;88;M3FL;W-BRU001;W11;
3;13;500512627;Lichtgitter Sender SGR5-127-024;1;ST;86;SP;1;PD;F;ROH;;88;M3FL;W-BRU001;W11;
3;14;500444030;Distanzblech;12;ST;86;SP;1;ND;F;ROH;;88;M3FL;W-BRU001;W11;X
3;15;700014268;Sechskantschraube M 8X25 ISO 4017-A2-70;8;ST;86;SP;1;ND;F;ROH;;88;M3FL;W-BRU001;W09;X
3;16;500057305;Sperrkantscheibe SKB-8-NrFSt;18;ST;86;SP;1;ND;F;ROH;;88;M3FL;W-BRU001;W09;X
3;17;500329819;Sechskantschr.M8x25 ISO4017-A4-80;6;ST;86;SP;1;ND;F;ROH;;88;M3FL;W-BRU001;W09;X
3;18;700019602;Sechskantm.M8 ISO4032-A2-70;4;ST;86;SP;1;ND;F;ROH;;88;M3FL;W-BRU001;W09;X
3;19;700019595;Sechskantm.M6 ISO4032-A2-70;3;ST;86;SP;1;ND;F;ROH;;88;M3FL;W-BRU001;W09;X
3;20;815001288;Sperrkantscheibe SKM-6-NrFst (A4);3;ST;86;SP;1;ND;F;ROH;;88;M3FL;W-BRU001;W09;X
3;21;500481119;Sechskantschr.M4x20 ISO4017-A4-70;12;ST;86;SP;1;ND;F;ROH;;88;M3FL;W-BRU001;W09;X
3;22;500430128;Sechskantm.M4 ISO4032-A4-80;12;ST;86;SP;1;ND;F;ROH;;88;M3FL;W-BRU001;W09;X
3;23;812020177;Sperrkantscheibe SKS-4-NrFSt;24;ST;86;SP;1;ND;F;ROH;;88;M3FL;W-BRU001;W09;X
3;24;500504045;Halbrundkopfschr.M5x16 ISO7380-2-A2-70;12;ST;86;SP;1;ND;F;ROH;;88;M3FL;W-BRU001;W09;X
3;25;500331845;Käfigm.M5-R-083-25-A2/St Zn;11;ST;86;SP;1;ND;F;ROH;;88;M3FL;W-BRU001;W09;X
3;26;500230833;Halbrundkopfschr.M5x20 ISO7380-2-A2-70;5;ST;86;SP;1;ND;F;ROH;;88;M3FL;W-BRU001;W09;X
3;27;500465737;Zellschaumband 10x4  AMCO AM M72; 0,480;M;86;SP;1;PD;F;ROH;1;88;M3FL;W-BRU001;W10;
3;28;500513396;Filz;1,840;M;86;SP;1;PD;F;ROH;1;88;M3FL;W-BRU001;W02;
3;29;500590021;Beilage Bl 2x30x45 ISO9445          P006;2;ST;86;SP;1;PD;F;ROH;;88;M3FL;W-BRU001;W05;
3;30;500513133;Beilage 2mm;10;ST;86;SP;1;ND;F;ROH;;88;M3FL;W-BRU001;W10;X
3;31;500450982;Beilage 2mm doppelt;2;ST;86;SP;1;ND;F;ROH;;88;M3FL;W-BRU001;W10;X
3;32;500450981;Beilage 1mm doppelt;2;ST;86;SP;1;ND;F;ROH;;88;M3FL;W-BRU001;W10;X
3;33;500505902;Klettband DualLock SJ3550 12mm sk; 0,550;M;86;SP;1;PD;F;ROH;1;88;M3FL;W-BRU001;W02;
3;34;815000196;Käfigmutter M5 (2,6-3,5)-A2/St-Zn;6;ST;86;SP;1;ND;F;ROH;;88;M3FL;W-BRU001;W09;X
3;35;500504551;Zellschaumband 20x6 AMCO AM M72;1,950;M;86;SP;1;PD;F;ROH;1;88;M3FL;W-BRU001;W02;
3;1;500036716;Montagepaste Klüber 46MR401; 0,090;KG;86;SP;1;PD;F;ROH;1;88;M3FL;75134;W09;
3;37;500287173;Primer 3M 94; 0,001;KG;86;SP;1;PD;F;ROH;1;88;M3FL;W-BRU001;W09;
3;1;700040869;Loctite 222 BO 50ML EGFD; 0,017;KG;86;SP;1;V1;F;ROH;1;88;M3FL;B-BAS001;W09;
3;39;500594328;1K-Fugenmasse Farbe 1253; 0,010;L;86;SP;1;PD;F;ROH;1;88;M3FL;W-BRU001;W09;
3;1;500448535;Gewindeklotz;2;ST;86;SP;1;PD;F;ROH;;88;M3FL;B-DLN302;W05;
3;2;500513204;Gewindestueck  links;1;ST;86;SP;1;PD;F;ROH;;88;M3FL;B-DLN302;W05;
3;3;500267216;Sechskantm.M6 ISO7040-A2-70;8;ST;86;SP;1;ND;F;ROH;;88;M3FL;B-DLN302;W09;X
3;4;500372118;Scheibe 6 ISO7093-1-PA6;8;ST;86;SP;1;ND;F;ROH;;88;M3FL;66017;W09;X
3;5;500513205;Gewindestück, rechts Bl 25Ax125x125;1;ST;86;SP;1;PD;F;ROH;;88;M3FL;B-DLN302;W05;
3;1;500036716;Montagepaste Klüber 46MR401; 0,000;KG;86;SP;1;PD;F;ROH;1;88;M3FL;75134;W09;
2;8;590811CM1;Anbau A-Säulenverkleidung CM1 7;1;ST;86;SP;300;PD;E;HALB;1;15;INV;W-BRU001M;;
3;1;500598745;A-Säulenverkleidung links lackiert;1;ST;86;SP;200;PD;E;HALB;1;15;M3FL;W-BRU001;;
4;1;500598744;A-Säulenverkleidung links CM1 7 kpl;1;ST;86;SP;1;PD;F;ROH;;88;PA01;W-BRU001;W06;
3;2;500598747;A-Säulenverkleidung rechts lackiert;1;ST;86;SP;200;PD;E;HALB;1;15;M3FL;W-BRU001;;
4;1;500598746;A-Säulenverkleidung rechts CM1 7 kpl;1;ST;86;SP;1;PD;F;ROH;;88;PA01;W-BRU001;W06;
3;3;500489806;Zylinderschr.M6x16 DIN7984-A4-70;6;ST;86;SP;1;ND;F;ROH;;88;M3FL;W-BRU001;W09;X
3;4;500352669;Scheibe 8 ISO7089-200HV-Geomet500A;10;ST;86;SP;1;PD;F;ROH;;88;M3FL;W-BRU001;W02;
3;5;500386848;Käfigm.M6-RR-095-27 A2/A2;10;ST;86;SP;1;ND;F;ROH;;88;M3FL;W-BRU001;W09;X
3;6;500597231;Zylinderschr.M6x25 DIN7984-A4-70;4;ST;86;SP;1;PD;F;ROH;;88;M3FL;W-BRU001;W02;
3;7;500546937;Scheibe 6 ISO7094-100HV-A4;8;ST;86;SP;1;PD;F;ROH;;88;M3FL;W-BRU001;W09;X
3;8;500598657;Verschlussstopfen;6;ST;86;SP;1;PD;F;ROH;;88;M3FL;W-BRU001;W02;
3;1;500036716;Montagepaste Klüber 46MR401; 0,050;KG;86;SP;1;PD;F;ROH;1;88;M3FL;75134;W09;
3;1;500325708;Klebstoff Terostat MS 935 grau 290ml; 0,000;KG;86;SP;1;PD;F;ROH;1;88;M3FL;61982;W09;
2;9;599057CM1;Anbau Pult Konsole CM;1;ST;86;SP;300;PD;E;HALB;;;INV;W-BRU001M;;
3;1;500596515;Pult Konsole kpl;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W05;
3;2;500367078;Zylinderschr.M8x20 ISO4762-A4-80;8;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
3;3;500057305;Sperrkantscheibe SKB-8-NrFSt;8;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
3;1;500036716;Montagepaste Klüber 46MR401; 0,040;KG;86;SP;1;PD;F;ROH;1;88;;75134;W09;
2;10;599636CM1;Anbau Trennwand Abdeckung CM1 7;1;ST;86;SP;300;PD;E;HALB;;;INV;W-BRU001M;;
3;1;500596160;Innenverkleidung CM1 7;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRUTGE;W06;
3;2;500276454;Senkschr.M6x25 ISO10642-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;;W-BRUTGE;W09;X
3;3;500330773;Scheibe 1184199 f.Senkschr.M6 INOX A1;2;ST;86;SP;1;ND;F;ROH;;88;;W-BRUTGE;W09;X
3;1;700040869;Loctite 222 BO 50ML EGFD; 0,002;KG;86;SP;1;V1;F;ROH;1;88;;B-BAS001;W09;
1;4;500589506;Ausbau 3041;1;ST;86;SP;1;PD;E;HALB;1;15;INV;W-BRU001;;
2;1;593536CM1;Anbau Pult CM;1;ST;86;SP;300;PD;E;HALB;1;15;INV;W-BRU001M;;
3;1;500596517;Pult kpl;1;ST;86;SP;1;PD;F;ROH;;88;M4FL;W-BRU001;W06;
3;2;500579084;Einschub;1;ST;86;SP;1;PD;F;ROH;;88;M4FL;W-BRU001;W05;
3;3;500453470;Zylinderschr.M8x40 ISO4762-A4-80;8;ST;86;SP;1;ND;F;ROH;;88;M4FL;W-BRU001;W09;X
3;4;500057305;Sperrkantscheibe SKB-8-NrFSt;16;ST;86;SP;1;ND;F;ROH;;88;M4FL;W-BRU001;W09;X
3;5;650010411;Sechskantm.M8 ISO4032-A4-80;8;ST;86;SP;1;ND;F;ROH;;88;M4FL;W-BRU001;W09;X
3;1;500036716;Montagepaste Klüber 46MR401; 0,040;KG;86;SP;1;PD;F;ROH;1;88;M4FL;75134;W09;
2;3;584960CM1;Anbau Fahrersitz;1;ST;86;SP;300;PD;E;HALB;1;15;INV;W-BRU001;;
3;1;500590143;Fahrersitz kpl;1;ST;86;SP;1;PD;F;ROH;;88;M4FL;W-BRU001;W06;
3;2;500601066;Dichtung AMCO PE29 2mm;1;ST;86;SP;1;PD;F;ROH;;88;M4FL;W-BRU001;W02;
3;3;500598204;Abdeckung Kabeltunnel;1;ST;86;SP;1;PD;F;ROH;;88;M4FL;W-BRU001;W05;
3;4;815001309;Sperrkantscheibe SKM12-Nrst;4;ST;86;SP;1;ND;F;ROH;;88;M4FL;W-BRU001;W09;X
3;5;700014428;Sechskantschr.M12x25 ISO4017-A2-70;4;ST;86;SP;1;ND;F;ROH;;88;M4FL;W-BRU001;W09;X
3;6;500454485;Antivandalismusschr.M6x16-Tx ISO7380-1;4;ST;86;SP;1;ND;F;ROH;;88;M4FL;W-BRU001;W02;X
3;11;500340296;Loctite 243 Schraubensicherung; 0,004;KG;86;SP;1;PD;F;ROH;1;88;M4FL;W-VIE001;W09;
3;1;500325708;Klebstoff Terostat MS 935 grau 290ml;2,000;KG;86;SP;1;PD;F;ROH;1;88;M4FL;70887;W09;
2;4;584967CM1;Anbau Fahrzielanzeige CM;1;ST;86;SP;300;PD;E;HALB;1;15;INV;W-BRU001;;
3;1;500590727;Fahrzielanzeige;1;ST;86;SP;1;PD;F;ROH;;88;M4FL;W-BRU001;W01;
3;2;500597140;Halter Warnlicht RE kpl;1;ST;86;SP;1;PD;F;ROH;;88;M4FL;W-BRU001;W05;
3;3;500597141;Halter Warnlicht LI kpl;1;ST;86;SP;1;PD;F;ROH;;88;M4FL;W-BRU001;W05;
3;4;500586581;Daemmerungsschalter DS-6317 24VDC;1;ST;86;SP;1;PD;F;ROH;;88;M4FL;W-BRU001;W11;
3;5;500597137;Schaumstoffdichtung;2;ST;86;SP;1;PD;F;ROH;;88;M4FL;W-BRU001;W06;
3;6;700014254;Sechskantschr.M8x20 ISO4017-A2-70;4;ST;86;SP;1;ND;F;ROH;;88;M4FL;W-BRU001;W09;X
3;7;500057305;Sperrkantscheibe SKB-8-NrFSt;8;ST;86;SP;1;ND;F;ROH;;88;M4FL;76826;W09;X
3;8;500039677;Scheibe 8 ISO7093-1-200HV-A2;4;ST;86;SP;1;ND;F;ROH;;88;M4FL;W-BRU001;W09;X
3;9;500053323;Sperrkantscheibe SKB-6-NrFSt;8;ST;86;SP;1;ND;F;ROH;;88;M4FL;W-BRU001;W09;X
3;10;700019595;Sechskantm.M6 ISO4032-A2-70;8;ST;86;SP;1;ND;F;ROH;;88;M4FL;W-BRU001;W09;X
3;11;500266781;Scheibe 3 ISO7092-200HV-A2;2;ST;86;SP;1;ND;F;ROH;;88;M4FL;W-BRU001;W09;X
3;12;500432115;Zylinderschr.M3x6 DIN7984-A2-70;2;ST;86;SP;1;PD;F;ROH;;88;M4FL;W-BRU001;W02;
3;13;500595772;LED-Blitzleuchte amber;1;ST;86;SP;1;PD;F;ROH;;88;M4FL;W-BRU001;W11;
3;14;500595773;LED-Blitzleuchte weiß;1;ST;86;SP;1;PD;F;ROH;;88;M4FL;W-BRU001;W11;
3;15;500599130;Schaumstoffdichtung;1;ST;86;SP;1;PD;F;ROH;;88;M4FL;W-BRU001;W06;
3;16;500599131;Blende für Fahrzielanzeiger;1;ST;86;SP;1;PD;F;ROH;;88;M4FL;W-BRU001;W01;
3;17;100242684;Kantenschutz 7x9,4 schwarz-EPDM 60 Shor*;1,284;M;86;SP;1;PD;F;ROH;1;88;M4FL;W-BRU001;W11;
3;1;500036716;Montagepaste Klüber 46MR401; 0,020;KG;86;SP;1;PD;F;ROH;1;88;M4FL;75134;W09;
2;5;585034CM1;Anbau Zubehoer CM 2300;1;ST;86;SP;300;PD;E;HALB;;;INV;W-BRU001;;
2;6;594735CM1;Anbau Feuerloescher CM;1;ST;86;SP;300;PD;E;HALB;;;INV;W-BRU001M;;
3;1;500601154;Feuerlöscher P6A M4;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRUTGE;W02;
3;2;500598748;Halter fuer Feuerloescher P6A M4 kpl.;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRUTGE;W05;
3;3;500598751;Mega KN mit Zahnband und Riemen;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRUTGE;W02;X
3;4;500057305;Sperrkantscheibe SKB-8-NrFSt;4;ST;86;SP;1;ND;F;ROH;;88;;W-BRUTGE;W09;X
3;5;700019602;Sechskantm.M8 ISO4032-A2-70;4;ST;86;SP;1;ND;F;ROH;;88;;W-BRUTGE;W09;X
3;6;500358666;Halbrundkopfschr.M6x10 ISO7380-2-A2-70;2;ST;86;SP;1;ND;F;ROH;;88;;W-BRUTGE;W09;X
2;7;585096CM1;Layout Vouten CM FGR 2300;1;ST;86;SP;300;PD;E;HALB;;;INV;W-BRU001;;
2;8;585060CM1;Layout Beleuchtung CM1 FGR;1;ST;86;SP;300;PD;E;HALB;;;INV;W-BRU001;;
2;9;584961CM1;Anbau Fahrlehrersitz;1;ST;86;SP;300;PD;E;HALB;1;15;INV;W-BRU001;;
3;1;500590144;Fahrlehrersitz;1;ST;86;SP;1;PD;F;ROH;;88;M4FL;W-BRU001;W06;
3;2;500533911;Zellschaumband 15x5 AMCO AM M72; 0,800;M;86;SP;1;PD;F;ROH;1;88;M4FL;W-BRU001;W02;
3;3;500576382;Distanzhülse Fahrlehrersitz;4;ST;86;SP;1;PD;F;ROH;;88;M4FL;W-BRU001;W05;
3;4;500476733;Senkschr.M10x45-ISO10642-A2-70;4;ST;86;SP;1;PD;F;ROH;;88;M4FL;W-BRU001;W09;X
3;11;500340296;Loctite 243 Schraubensicherung; 0,004;KG;86;SP;1;PD;F;ROH;1;88;M4FL;W-VIE001;W09;
2;10;585075CM1;Layout Haltestangen CM 1;1;ST;86;SP;300;PD;E;HALB;;;INV;W-BRU001;;
3;1;500999005;n.a.;1;ST;86;SP;100;PD;E;HALB;;;;W-BRU001;;X
3;1;500587949;Tuerstange kpl.;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W06;
3;3;500605145;Beilage Bl 6x30x30 ISO9445;2;ST;86;SP;1;PD;F;ROH;;88;;76884;W05;
3;4;500490299;Zylinderschr.M12x100 ISO4762-A4-80;2;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W09;X
3;5;500377016;Sperrkantscheibe SKZ-12 TN096660-NrFSt;2;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
3;1;500036716;Montagepaste Klüber 46MR401; 0,000;KG;86;SP;1;PD;F;ROH;1;88;;75134;W09;
3;1;500587949;Tuerstange kpl.;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W06;
3;3;500605145;Beilage Bl 6x30x30 ISO9445;2;ST;86;SP;1;PD;F;ROH;;88;;76884;W05;
3;4;500490299;Zylinderschr.M12x100 ISO4762-A4-80;2;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W09;X
3;5;500377016;Sperrkantscheibe SKZ-12 TN096660-NrFSt;2;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
3;1;500036716;Montagepaste Klüber 46MR401; 0,000;KG;86;SP;1;PD;F;ROH;1;88;;75134;W09;
3;1;500602815;Trennwand Haltestange kpl;1;ST;86;SP;1;PD;F;ROH;;88;;76643;W06;
3;3;500377016;Sperrkantscheibe SKZ-12 TN096660-NrFSt;2;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
3;4;500525961;Zylinderschr.M12x110 ISO4762-A4-80;2;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W09;X
3;5;815001309;Sperrkantscheibe SKM12-Nrst;2;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
3;6;650010413;Sechskantm.M12 ISO4032-A4-80;2;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
3;1;500036716;Montagepaste Klüber 46MR401; 0,000;KG;86;SP;1;PD;F;ROH;1;88;;75134;W09;
3;1;500587949;Tuerstange kpl.;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W06;
3;3;500605145;Beilage Bl 6x30x30 ISO9445;2;ST;86;SP;1;PD;F;ROH;;88;;76884;W05;
3;4;500490299;Zylinderschr.M12x100 ISO4762-A4-80;2;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W09;X
3;5;500377016;Sperrkantscheibe SKZ-12 TN096660-NrFSt;2;ST;86;SP;1;ND;F;ROH;;88;;W-BRU001;W09;X
3;1;500036716;Montagepaste Klüber 46MR401; 0,000;KG;86;SP;1;PD;F;ROH;1;88;;75134;W09;
3;1;500587949;Tuerstange kpl.;1;ST;86;SP;1;PD;F;ROH;;88;;W-BRU001;W06;
3;3;500605145;Beilage Bl 6x30x30 ISO9445;2;ST;86;SP;1;PD;F;ROH;;88;;76884;W05;
